猪肉,0.65,27.8
笔类,1,1.6
桶杯装速食面,1,5.5
蔬菜,0.266,5.98
酱菜类,3,0.5
纯果汁,1,5.7
冷藏肉制品,1,3.9
蔬菜,0.854,1.98
蛋类,0.798,6.78
冷藏乳品,1,15.9
水果,0.744,23
膨化点心,1,7.5
果冻,1,4.2
冲饮品,1,3
糕点,1,17.9
洗衣用品,1,35.9
蔬菜,0.894,8.8
冷冻火锅类,1,40.9
蔬菜,0.987,2.56
冷藏乳品,1,8.9
猪肉,0.424,19.8
冷藏乳品,2,11.5
酱菜类,1,2.3
巧克力,1,13.5
纸制品,1,17.9
国产白酒,1,46
毛巾,1,8.5
冷藏乳品,4,9.9
调味料,1,1.3
食用油,1,15.9
蛋类,0.83,6.78
糕点,0.434,19.6
蔬菜,0.498,1.98
冷冻点心,1,10.3
即食熟制品,1,6.9
糖果,1,3.5
膨化点心,1,7.5
水果,1.092,4
猪肉,0.332,29.8
卤制熟食,0.408,56
纯果汁,1,12.3
纯果汁,1,4
调味料,4,1.3
现制中式面点,0.761,6
球类配件,1,36
卤制熟食,0.364,90
蔬菜,0.304,6.56
酱菜类,1,2.7
蛋类,1.606,6.78
蜜饯,0.412,16.8
口香糖,1,10.9
葡萄/果酒,1,23
蜜饯,1,7.5
常温乳品,12,5
糕点,0.484,39.6
水果,0.77,2
蔬菜,1.32,30
卫浴用品,1,5
水果,0.512,10
饼干,1,6.3
糕点,0.282,51.6
饼干,1,12.9
饼干,1,6.5
冷冻包子馒头,1,7.9
袋装速食面组,1,11.9
炒货,1,8.3
即食熟制品,1,9.5
猪肉,0.464,27.8
蔬菜,0.832,3.96
饼干,1,5.7
炒货,0.218,35.8
蔬菜,0.284,6.56
冷藏乳品,1,6
水果,0.384,2
五谷杂粮,1,7.9
罐头,1,9.5
加工豆类,2,1.5
蜜饯,0.432,16.8
蔬菜,0.07,12
蔬菜,0.204,20
纸制品,1,21.9
蔬菜,0.49,1.98
现制中式面点,4,0.5
冷藏乳品,1,8.9
冷冻水饺,1,10.3
膨化点心,1,8.9
糕点,1,1.3
蔬菜,0.482,2.56
冷藏乳品,1,5.5
常温肉制品,1,15.3
果冻,1,3.5
女袜,1,6
五谷杂粮,1,30.9
蔬菜,0.568,1.96
纯果汁,1,11.9
糖果,1,0.5
调味酱,1,4.9
饼干,1,6.9
运动机能饮料,4,4
糕点,0.356,51.6
冷冻火锅类,0.4,32.6
饼干,1,5.3
蔬菜,0.114,5
蔬菜,0.673,1.96
加工豆类,0.354,2.96
果冻,1,3.5
蔬菜,0.372,5.6
蔬菜,0.784,1.98
咖啡,1,9.9
口腔卫生用品,1,14.9
蔬菜,0.809,1.96
冷藏乳品,1,8
饼干,1,12.9
饼干,1,4.5
蔬菜,0.252,3.96
五谷杂粮,1,11.9
水果,0.366,11.8
袋装速食面组,1,22.5
口腔卫生用品,1,7.9
即食熟制品,1,9.5
冷藏乳品,1,12.9
饼干,1,2.7
蔬菜,0.462,5.6
蔬菜,0.334,9.96
即食熟制品,1,11.9
液体调料,1,7.5
蔬菜,0.445,1.98
纸制品,1,3.9
水果,0.588,27.8
加工水产,1,15.75
一次性用品,1,3
蔬菜,0.47,2.56
即食熟制品,1,20.9
蔬菜,0.122,6
蔬菜,0.186,9.6
冷藏乳品,1,4.5
即食熟制品,1,9.5
糕点,1,8.3
冷藏乳品,1,8.9
口腔卫生用品,1,14.9
膨化点心,1,7.5
无糖食品,0.408,24
饼干,1,11.3
冷藏乳品,3,5.5
膨化点心,1,3.9
蔬菜,0.688,2.58
液体调料,1,1.1
果冻,1,4.5
卫生巾,1,5.7
饼干,1,3.9
猪肉,0.512,27.8
糖果,1,0.5
蔬菜,0.368,16
蔬菜,0.753,1.98
冷藏乳品,4,2.3
炒货,1,5.9
水果,2,10
果冻,1,3.5
果冻,1,3.5
蛋类,1.046,6.78
蔬菜,0.21,7.96
蔬菜,0.39,9.6
冲饮品,1,3
蔬菜,0.216,9.6
蔬菜,0.776,6.56
蛋类,1.468,6.78
蜜饯,1,4.5
水果,1.538,31.8
猪肉,0.228,29.8
口腔卫生用品,1,6.9
蔬菜,0.26,6.56
加工豆类,0.482,2.96
蔬菜,0.884,6.56
蔬菜,0.166,20
纸制品,1,15.9
桌上用品,1,8
冷藏乳品,1,13.5
蔬菜,1.091,3.96
浴厕厨清洁剂,1,9.9
蔬菜,0.458,1.6
现制中式面点,0.507,6
水果,1.016,5.96
蔬菜,0.617,5.8
酱菜类,1,0.5
蔬菜,0.284,9
电池配件,1,4.5
膨化点心,1,7.5
蔬菜,0.37,5.8
蔬菜,0.748,2.56
蔬菜,0.628,2.58
水果,1.586,5.96
蔬菜,0.33,9
蜜饯,1,4.9
冷藏乳品,1,8.9
加工豆类,0.23,7.76
蔬菜,1.45,2.58
纸制品,1,15.9
冷藏乳品,-4,2.3
蔬菜,0.634,7.8
蛋类,0.864,6.78
蔬菜,0.128,4.98
蔬菜,0.701,2.56
加工豆类,0.513,2.96
冷藏乳品,1,6
蔬菜,0.382,4
蔬菜,0.404,16
液体调料,1,1
饼干,1,4.5
凉拌熟食,0.674,20
饼干,0.114,59.8
水果,1.576,17.6
常温乳品,12,4.4
果冻,1,2.3
蔬菜,0.314,12
常温肉制品,1,13.3
洗衣用品,1,16.9
蔬菜,0.581,3.96
液体调料,1,8.2
蔬菜,0.748,6
蔬菜,0.594,1.8
蔬菜,0.354,80
现制中式面点,2,1
进口酒,4,12.9
饼干,1,5.3
纯果汁,1,11.9
即食熟制品,1,5.9
蔬菜,0.531,2.56
液体调料,1,4.9
冷藏乳品,1,8.9
冷藏乳品,1,8.9
蔬菜,1,4.98
蔬菜,0.916,7.8
其他国产酒,1,6.7
蔬菜,0.504,16
蔬菜,0.668,1.98
凉拌熟食,0.001,20
口香糖,1,10.9
一次性用品,1,5
冷藏肉制品,3,1
常温乳品,24,3
水果,1.658,11.96
糖果,1,5
膨化点心,1,2.9
蔬菜,0.318,96.9
现制中式面点,4,0.5
蔬菜,0.318,9
蜜饯,0.374,16.8
糖果,1,0.5
蔬菜,0.366,20
即食熟制品,2,1.3
浴厕厨清洁剂,1,4.9
进口酒,1,12.9
液体调料,1,7.9
饼干,1,2.9
膨化点心,1,2.9
纸制品,1,14.5
冷藏肉制品,1,15.9
蔬菜,0.232,80
纸制品,1,14.5
水果,0.42,23
蔬菜,0.474,7.8
蜜饯,1,4.7
女袜,1,2.9
冷冻火锅类,0.534,32.6
煮食面/粉,0.288,10.8
水果,4.205,5.96
无糖食品,2,128
水果,4.602,5.96
即食熟制品,1,2.7
饼干,1,5.3
现制中式面点,12,0.5
炒货,0.372,35.8
即食熟制品,1,9.5
凉拌熟食,0.188,20
蔬菜,0.75,16
乳饮料,4,2.2
蔬菜,0.49,2.58
纸制品,1,6.9
果汁饮料,1,3.9
加工豆类,1,2
蔬菜,0.33,9.6
糕点,1,4.7
现制中式面点,1,1
蔬菜,0.242,9
五谷杂粮,3.816,4.2
饼干,1,6.7
蔬菜,0.624,5.8
蔬菜,0.301,6.56
蔬菜,0.286,6.56
水果,1.134,11.98
水果,1.864,11.96
罐头,12,3.7
厨房清洁,1,10.8
蔬菜,0.84,4
即食熟制品,1,11.9
煮食面/粉,1,5.3
蜜饯,1,5.5
洗衣用品,5,5.7
蔬菜,0.219,6.56
现制中式面点,0.514,6
蔬菜,0.402,16
水果,1.798,11.98
蔬菜,0.312,5.8
蛋类,0.836,6.78
即食熟制品,1,1.2
蔬菜,0.116,9.6
加工豆类,2,2
袋装速食面组,1,11.3
纸制品,1,19.9
冷藏乳品,1,5.5
煮食面/粉,1,5.7
果汁饮料,2,4
糕点,1,9.9
纸制品,1,14.5
蔬菜,0.68,16
蔬菜,0.348,6.56
糕点,0.32,51.6
国产白酒,1,58
常温乳品,12,5.5
常温乳品,12,5.5
蔬菜,0.441,4
饼干,0.13,19.8
炒货,1,4.9
蔬菜,0.214,5.98
蔬菜,0.857,1.98
加工豆类,0.256,9.96
膨化点心,1,3.3
蔬菜,0.418,1.76
猪肉,0.22,29.8
冲调食品,1,18.3
冷藏豆制类,1,7.7
冷藏乳品,1,14.9
水果,1.578,5.98
纯果汁,1,12.3
口腔卫生用品,1,15.9
常温乳品,4,2
常温乳品,1,2.7
蔬菜,0.558,1.96
膨化点心,2,6.9
糕点,1,6.5
蔬菜,0.316,2.56
蔬菜,0.424,2.58
蔬菜,0.408,1.96
蔬菜,0.858,2.56
加工豆类,0.46,2.96
蔬菜,0.498,5
冷藏肉制品,1,12.3
猪肉,0.262,29.8
无糖食品,0.464,24
水果,0.908,27.8
蔬菜,0.18,9
蔬菜,0.158,3.56
奶粉,1,52
口香糖,1,10.4
蔬菜,0.298,7.96
盐/糖,1,6.9
现制中式面点,0.376,6
蔬菜,0.05,4.98
蔬菜,0.346,5.6
蔬菜,0.434,2.58
蔬菜,0.526,16
五谷杂粮,1,28.9
水果,0.726,4
蔬菜,0.724,16
蔬菜,0.508,6.56
冷藏豆制类,1,7.7
水果,1.086,15.9
蔬菜,0.372,9.6
冷藏乳品,3,3.9
蔬菜,0.426,1.76
水果,0.52,3.18
净水,1,1.8
液体调料,1,1.9
蔬菜,0.746,3.96
冷藏乳品,1,9.9
纸制品,1,13.9
水果,0.868,5.96
糕点,0.188,51.6
常温乳品,1,65
冷藏乳品,1,11
蜜饯,1,7.5
洗衣用品,1,6.5
膨化点心,1,1.9
膨化点心,1,3.3
口香糖,1,2.9
蔬菜,0.316,9
蔬菜,0.484,6.56
炒货,1,8.9
蜜饯,1,7.5
即食熟制品,4,1.2
煮食面/粉,1,4.7
蔬菜,0.382,20
冰鲜水产,0.216,30
蔬菜,0.494,9.6
水果,0.471,23
乳饮料,4,2.5
文胸,1,58
南北干货,0.114,70
运动机能饮料,3,4
无糖食品,1,23
口腔卫生用品,1,29.9
蔬菜,0.576,5.8
饼干,1,4.9
炒货,1,3
现制中式面点,-1,1
糕点,0.586,39.6
蔬菜,0.526,4
蔬菜,1.008,56
蔬菜,0.332,9.6
猪肉,0.534,29.8
蔬菜,0.304,9.6
凉拌熟食,0.434,20
口腔卫生用品,1,8.9
口腔卫生用品,1,2.9
现制中式面点,0.63,6
水果,0.366,11.98
糕点,1,5.3
猪肉,0.812,25.8
猪肉,0.338,29.8
即食熟制品,1,1.3
蜜饯,0.134,47.8
蔬菜,0.212,15.6
果汁饮料,1,15.9
膨化点心,1,2.9
常温乳品,12,7.1
口腔卫生用品,1,8
猪肉,0.442,25.8
蛋类,0.806,6.78
蔬菜,1.013,1.96
膨化点心,1,2.9
蔬菜,0.314,6.56
常温乳品,3,3
五谷杂粮,1,24.9
炒货,1,5.3
蔬菜,0.504,1.6
纯果汁,1,12.3
水果,0.712,2
常温乳品,12,3.5
现制中式面点,2,1
洗衣用品,1,7.9
蔬菜,0.486,3.96
蔬菜,0.676,2.58
厨房清洁,1,6
膨化点心,1,3.5
纸制品,1,17.7
啤酒,2,5.9
进口酒,1,12.9
炒货,1,2.5
纸制品,1,24.9
水果,1.668,4
冷冻点心,1,5.5
猪肉,0.432,41.8
蔬菜,0.782,6.56
蛋类,1.498,6.78
加工水产,1,13.5
南北干货,0.29,21.6
凉拌熟食,0.932,20
盐/糖,1,2.5
凉拌熟食,0.56,20
水果,2.458,5.96
即食熟制品,1,9.5
蔬菜,0.524,16
饼干,1,5.2
膨化点心,1,12.9
蔬菜,0.364,9
蛋类,0.352,8.5
现制中式面点,0.836,6
洗护发用品,1,16.9
糕点,1,6.5
液体调料,1,12.9
蔬菜,0.651,5
冷藏肉制品,2,4.9
蔬菜,0.456,7.8
蔬菜,0.379,4
调味油,1,12.3
常温乳品,4,2
煮食面/粉,1,2.7
乳饮料,1,60
巧克力,1,5
纸制品,1,15.9
洗护发用品,1,47
糕点,0.21,21.6
饼干,1,3.9
蔬菜,0.491,4
水果,0.784,15
蔬菜,0.306,2.56
蔬菜,0.262,9
糕点,0.362,19.6
水果,0.814,5.96
蔬菜,0.742,56
果汁饮料,1,18
液体调料,1,1.1
饼干,1,4.5
冷藏乳品,1,12.9
糕点,0.2,25
纸制品,1,19.9
水果,0.268,15.9
膨化点心,1,3.9
饼干,1,5.3
膨化点心,1,1
运动机能饮料,1,4
常温肉制品,1,13.3
蔬菜,0.28,20
其它加工,0.084,280
饼干,1,5.9
现制中式面点,2,1
蔬菜,0.684,56
袋装速食面组,1,12
液体调料,1,7.7
加工豆类,0.152,21.6
糖果,1,8.5
蔬菜,0.228,6.56
膨化点心,1,3.3
果汁饮料,1,15.9
加工豆类,0.186,7.76
蔬菜,0.943,1.96
净水,1,2
猪肉,0.314,29.8
水果,1.222,5.96
冷藏料理,1,6.3
水果,0.324,23
水果,0.428,15
乳饮料,1,10.7
冷冻蔬菜肉品,1,22.5
芳香防霉剂,1,11.9
卤制熟食,0.296,56
冷藏乳品,1,11.9
水果,1.1,23
蔬菜,0.474,2.58
饼干,1,3.9
茶饮料,1,11.3
蔬菜,0.106,12
糕点,1,9.3
冷藏肉制品,1,9.3
酱菜类,1,3.7
口腔卫生用品,1,2.9
加工豆类,0.128,9.96
液体调料,1,6.7
蔬菜,0.384,7.96
膨化点心,1,2.9
洗衣用品,1,5.7
常温乳品,12,3.5
膨化点心,2,3.5
加工豆类,0.166,7.76
蔬菜,0.332,5.6
调味酱,1,9.9
果汁饮料,-1,10.9
果汁饮料,1,10.9
蔬菜,0.695,6.56
蔬菜,0.724,6.56
糕点,0.332,25
果汁饮料,1,12.7
蔬菜,0.36,3.96
煮食面/粉,1,5.7
液体调料,1,4.9
猪肉,0.278,27.8
蔬菜,0.208,5.8
蔬菜,0.52,1.98
即食熟制品,2,1.2
浴厕厨清洁剂,1,4.3
巧克力,0.192,79.6
水果,1.998,27.8
水果,0.538,23
冷藏乳品,1,11.9
保鲜用品,1,10
纯果汁,1,12.3
蔬菜,0.118,5.98
蛋类,1,78
调味料,1,2.3
盐/糖,1,3.2
炒货,1,2.9
盐/糖,1,6.8
糕点,0.4,19
洗衣用品,1,56.9
蔬菜,0.257,5.8
口腔卫生用品,1,8.7
水果,1.13,5.96
水果,0.878,11.98
酱菜类,1,0.5
蛋类,0.79,6.78
即食熟制品,0.166,55.8
常温乳品,16,2.8
冷藏肉制品,1,19.3
水果,1.776,2
水果,2.254,11.8
冷藏乳品,1,12.9
水果,0.848,70
外送面包糕点,0.358,17.8
果汁饮料,1,3
凉拌熟食,0.276,35.6
蔬菜,0.396,9.6
洗护发用品,1,9.9
蔬菜,0.25,9.6
猪肉,0.946,25.8
蔬菜,0.962,4
蔬菜,0.328,4
水果,1.656,5.96
饼干,0.468,19.6
南北干货,1,4.3
糕点,1,3.7
盐/糖,1,6.8
蔬菜,0.775,4
袋装速食面组,1,11.9
蔬菜,0.242,5
蔬菜,0.452,5
糕点,0.24,25
水果,0.57,5.96
五谷杂粮,1,3
蔬菜,0.516,5.6
口腔卫生用品,1,6.9
水果,0.324,25
膨化点心,1,2.3
果冻,1,0.8
饼干,1,6.5
水果,4.08,3.18
乳饮料,1,4.9
蔬菜,0.452,5.8
水果,0.993,5.96
果汁饮料,1,2.9
牛肉,0.25,80
调味油,1,8.5
酱菜类,1,0.5
常温乳品,12,7.1
酱菜类,1,0.5
加工豆类,1,1.5
蜜饯,1,5.5
保鲜用品,1,4
常温乳品,12,5.5
酱菜类,1,5.9
水果,2,10
水果,1.16,5.96
调味酱,1,5.7
蔬菜,1.298,1.96
水果,0.95,25
净水,1,3
蔬菜,0.666,9
饼干,1,4.5
加工豆类,1,2
啤酒,1,2.5
洗浴用品,1,4.7
洗浴用品,1,12.7
猪肉,0.606,25.8
炒货,1,9.3
蔬菜,0.752,1.98
无糖食品,0.544,18
加工豆类,1,2
即食熟制品,1,9.5
水果,1.143,5.96
蜜饯,0.44,16.8
饼干,1,4.3
外送面包糕点,0.85,17.8
炒货,1,8.9
炒货,0.358,19.8
水果,1.246,5.96
蔬菜,0.382,20
凉拌熟食,0.778,20
蔬菜,0.324,7.6
蔬菜,0.414,5
即食熟制品,1,5.5
蔬菜,0.278,4
调味料,1,4.7
冷藏乳品,1,8.9
洗浴用品,1,22.9
蔬菜,0.341,3.96
蔬菜,0.96,5
蛋类,0.76,6.78
水果,0.736,17.6
口腔卫生用品,1,12.9
水果,1.666,3.18
蔬菜,0.368,9.6
五谷杂粮,3.282,4.2
蔬菜,0.612,12
蔬菜,0.41,6.56
糕点,0.16,51.6
蔬菜,0.708,2.58
蔬菜,0.59,2.56
蔬菜,0.59,2.56
水果,1.344,17.6
冷冻馄饨,1,15.3
袋装速食面,1,0.5
膨化点心,1,3.9
糖果,1,3.5
电池配件,1,4.5
冷藏乳品,1,11.9
蔬菜,1,5.8
冷藏乳品,1,4.2
蔬菜,0.382,16
水果,1.038,5.96
常温乳品,12,3.5
巧克力,0.104,117
即食熟制品,1,10.9
糖果,1,3.5
加工豆类,0.51,2.96
蛋类,0.792,6.78
糖果,1,6
冷藏乳品,1,9.9
蜜饯,1,4.7
女袜,1,6
冷藏乳品,1,6.6
蛋类,0.998,19.2
饼干,1,4.5
饼干,1,4.5
猪肉,0.134,29.8
净水,1,8.3
水果,0.808,9.96
常温肉制品,1,15.3
袋装速食面,1,0.5
蔬菜,1.29,1.98
水果,2.01,5.96
水果,1.198,17.6
啤酒,1,3.7
蛋类,1.533,6.78
蔬菜,0.294,5.6
水果,3.662,3.18
蔬菜,0.301,5.6
蛋类,1.072,19.8
蔬菜,0.32,16.8
乳饮料,1,49
膨化点心,0.212,27.8
巧克力,1,13.5
酱菜类,1,0.5
水果,1.396,5.96
袋装速食面组,1,14.7
水果,0.868,7.98
蛋类,0.754,6.78
果冻,1,1
加工豆类,0.312,7.76
洗衣用品,2,7.7
猪肉,0.478,29.8
蔬菜,0.692,7.6
蜜饯,0.138,47.8
运动机能饮料,2,4
纸制品,1,15.9
冷藏乳品,1,13.2
水果,0.792,25
水果,0.934,27.8
蔬菜,0.388,4
蔬菜,0.833,6
糕点,0.512,39.6
卫生巾,1,8.9
糕点,0.352,25
蔬菜,0.226,5.56
蔬菜,0.148,6.56
盐/糖,4,2.8
蔬菜,0.352,7.8
即食熟制品,0.088,60
卫生巾,1,7.9
蔬菜,0.442,5.8
水果,0.83,3.18
水果,0.542,25
鸡产品,0.304,19.6
鸡产品,1.054,19
猪肉,0.102,29.8
冷藏乳品,1,8.3
冷藏奶油芝士,1,16.8
水果,0.992,11.98
罐头,1,9.5
雨具/鞋,1,30
冷藏乳品,1,4.2
蔬菜,0.394,6.56
蔬菜,0.271,15.6
蔬菜,0.566,1.98
蔬菜,0.174,7.6
蔬菜,0.262,16.8
水果,1.956,15.9
水果,1.048,5.96
糕点,0.642,19.8
酱菜类,1,0.5
膨化点心,1,2.9
糖果,1,3.5
蔬菜,0.524,7.8
口香糖,1,4.7
加工豆类,1,2
蔬菜,0.24,9.6
蔬菜,0.784,5.8
蔬菜,0.384,15.6
蛋类,0.88,6.78
中式熟菜,0.286,28
蔬菜,0.418,5.8
常温肉制品,1,15.3
奶粉,1,39.9
鸡产品,0.426,19
调味料,1,5.3
蔬菜,0.398,1.48
果冻,1,4.9
盐/糖,1,2.8
酱菜类,1,1.7
猪肉,0.46,31
蔬菜,1.032,1.96
糕点,1,5.3
蔬菜,0.406,30
猪肉,0.736,19.8
猪肉,0.532,41.8
蔬菜,0.34,4
干货水产,0.112,30
饼干,1,6.9
饼干,1,6.9
即食熟制品,1,2.7
蔬菜,0.332,5.98
猪肉,0.846,29.8
蔬菜,0.566,1.98
口腔卫生用品,1,5
炒货,1,4.9
净水,1,1.9
饼干,1,6.9
炒货,1,6.7
糖果,0.22,54
咖啡,1,10.3
常温乳品,24,3
水果,1.178,7.98
加工豆类,-1,2
外送面包糕点,0.418,17.8
水果,0.96,23
糕点,1,7.3
糖果,1,6
蛋类,0.798,6.78
猪肉,0.224,27.8
蔬菜,0.454,5.6
水果,0.86,5.96
碳酸饮料,1,6.9
冷藏乳品,1,6
净水,1,1
蔬菜,0.825,2.58
蔬菜,0.65,7.8
美术用品,1,3.3
纯果汁,4,2
蔬菜,0.502,2.56
加工豆类,0.325,2.96
猪肉,0.938,19.8
口腔卫生用品,1,3.9
煮食面/粉,1,4.7
运动机能饮料,1,5.5
蔬菜,0.304,6.56
蔬菜,0.226,6.56
常温乳品,16,2.8
蔬菜,0.472,5.8
蔬菜,0.194,9
加工豆类,2,1.5
蔬菜,0.414,9.96
即食熟制品,1,5.5
蔬菜,0.244,2.58
五谷杂粮,3.318,4.2
膨化点心,1,5.9
糕点,0.272,25
糕点,0.256,19.6
蔬菜,0.93,1.96
糕点,0.19,51.6
酱菜类,3,0.5
糕点,0.416,19.6
水果,2.932,9.96
冷藏乳品,1,12.9
常温乳品,2,2.8
饼干,1,17.9
调味油,1,12.3
洗护发用品,1,24.9
调味酱,1,4.9
洗护发用品,1,65.9
膨化点心,1,2.3
蔬菜,0.482,30
蛋类,1,9
液体调料,1,4.7
罐头,1,21.5
蔬菜,0.743,1.96
猪肉,0.762,29.8
果汁饮料,1,3.8
炒货,1,6.5
碳酸饮料,1,2.8
猪肉,0.19,29.8
五谷杂粮,1,10.9
冷藏乳品,1,4.2
膨化点心,0.184,27.8
炒货,1,8.9
糕点,0.162,33.8
水果,0.691,5.96
蔬菜,0.409,2.78
蔬菜,0.418,3.96
膨化点心,1,2.4
炒货,1,4.5
液体调料,1,4.9
罐头,1,15.5
糕点,1,6.5
酱菜类,4,0.5
蔬菜,0.104,3.56
水果,0.905,23
蔬菜,0.478,2.56
饼干,1,3.5
洗护发用品,1,24.9
即食熟制品,1,5.5
饼干,1,6.9
膨化点心,1,3.3
糕点,1,9.9
糖果,1,1.9
蜜饯,1,7.9
水果,0.92,11.98
蔬菜,0.366,6.56
蔬菜,0.282,9
糕点,0.258,51.6
蔬菜,0.254,1.76
蔬菜,0.328,20
酱菜类,1,0.5
蔬菜,0.472,5
水果,0.674,15.9
水果,0.676,11.8
调味料,1,4.3
蔬菜,0.692,1.96
猪肉,0.38,29.8
蔬菜,0.509,2.56
加工豆类,0.234,5
啤酒,24,2.7
蔬菜,0.512,1.98
膨化点心,1,3.5
煮锅,1,49
卫生巾,1,4.7
蔬菜,0.572,5.8
饼干,1,2.9
洗衣用品,1,7.9
卫生巾,1,9.9
膨化点心,0.17,27.8
盐/糖,1,8.9
蔬菜,0.622,20
冰鲜水产,0.991,30
蔬菜,1.014,3.96
冷藏乳品,1,8.9
蜜饯,1,5.9
蜜饯,1,5.9
女内衣裤,1,25
冷藏肉制品,1,2
蛋类,0.098,19
水果,0.983,5.96
啤酒,1,3.5
口腔卫生用品,1,10.9
蔬菜,0.96,2.78
液体调料,1,3.8
糖果,1,2
猪肉,0.796,27.8
蔬菜,0.657,6.56
糖果,0.13,71
饼干,1,4.7
蔬菜,0.328,4
保养用品,1,7.9
盐/糖,1,2.5
加工豆类,0.604,2.96
猪肉,0.49,19.8
水果,0.64,23
饼干,1,3.5
蜜饯,1,8.9
糕点,1,6.9
蛋类,1.546,6.78
蔬菜,0.356,2.56
蔬菜,0.478,2.58
保鲜用品,1,4
蔬菜,0.336,3.8
冷冻火锅类,0.294,32.6
蛋类,0.744,6.78
纸制品,25,1.7
蔬菜,0.352,2.56
蔬菜,0.394,3.96
饼干,1,3.5
糕点,0.314,25
常温肉制品,1,8.3
蔬菜,0.118,12
水果,0.448,31.2
南北干货,1,5.7
蜜饯,0.452,16.8
洗护发用品,1,56
蔬菜,0.376,5
蔬菜,0.384,5
常温乳品,1,3.3
水果,0.58,11.98
蔬菜,0.284,16.8
液体调料,1,8.2
纸制品,1,19.9
蔬菜,0.572,56
酱菜类,3,2.3
水果,1.04,3.38
水果,0.621,23
水果,0.354,23
蔬菜,0.582,5.8
啤酒,4,5.9
蔬菜,0.399,5.8
水果,0.858,3.18
冷藏肉制品,3,1
蔬菜,2.078,1.6
水果,1.178,5.96
蛋类,2.454,6.78
冷冻点心,1,10.3
蔬菜,0.546,5.8
水果,0.452,17.6
蔬菜,0.962,1.96
罐头,1,3.5
酱菜类,1,2.3
纸制品,1,1.7
蔬菜,1.158,5
蔬菜,0.659,5.8
蔬菜,0.37,16
液体调料,1,4.7
洗衣用品,6,6.5
蔬菜,0.098,12
酱菜类,1,6.9
蔬菜,1.041,3.96
水果,0.594,17.6
蔬菜,1.277,6.56
常温乳品,24,3
冷藏乳品,1,21.9
蛋类,1.616,6.78
蔬菜,0.46,5.8
炒货,1,4.3
调味料,1,5.3
保养用品,1,59
糕点,1,7.9
其它加工,0.6,2
蔬菜,0.194,5.98
酱菜类,3,0.5
酱菜类,1,1.7
液体调料,1,4.8
酱菜类,1,1.7
加工豆类,2,2
糕点,1,9.9
蔬菜,0.333,4
蔬菜,0.23,16
蔬菜,0.366,18
加工豆类,1,1.5
水果,1.153,5.96
酱菜类,1,2.3
常温乳品,4,2.7
食用油,1,79.9
外送面包糕点,0.396,17.8
常温乳品,4,3
糕点,1,2.9
袋装速食面,2,0.5
婴幼儿用品,1,15.9
蔬菜,1.38,1.96
冷藏肉制品,1,3.9
冷藏乳品,1,7.9
水果,1.724,11.96
调味料,1,8.5
冰鲜水产,0.646,30
常温乳品,1,3.5
冲饮品,1,3
蔬菜,0.334,5.56
袋装速食面,3,0.5
加工豆类,1.174,2.96
饼干,1,3.7
蔬菜,0.936,3.8
蔬菜,0.684,2.56
蔬菜,0.132,16.8
冷冻水产,1.156,20.2
水果,1.258,11.98
蔬菜,0.799,5.8
糕点,1,5.3
蔬菜,0.972,3.96
蔬菜,0.48,6.56
炒货,0.398,19.8
冷冻包子馒头,1,14.3
五谷杂粮,1,17.9
蔬菜,0.544,1.96
糖果,0.146,71
现制中式面点,2,1
饼干,1,14.9
蔬菜,0.706,1.98
现制中式面点,2,1
蔬菜,0.236,1.98
茶叶,1,6.7
现制中式面点,4,0.5
即食熟制品,1,5.5
五谷杂粮,1,19.3
炒货,1,2.9
凉拌熟食,0.001,20
肉禽原料,0.386,28
蔬菜,0.463,4
蔬菜,0.96,1.96
蔬菜,0.07,12
蜜饯,1,5.9
蔬菜,0.284,6.56
冷藏乳品,1,4.9
袋装速食面组,1,14.7
卫生巾,1,9.9
酱菜类,1,7.3
罐头,1,3.3
炒货,1,6.9
冷藏乳品,1,12.9
蔬菜,0.345,5
常温乳品,16,2.7
咖啡,1,10.3
蜜饯,1,10.9
猪肉,0.78,25.6
炒货,1,4.3
蔬菜,0.828,2.56
冷藏肉制品,1,16.9
饼干,1,5.5
冲饮品,1,3
水果,1.562,4
水果,0.942,17.6
蔬菜,0.778,1.96
纸制品,1,15.9
猪肉,0.522,27.8
口腔卫生用品,1,5.9
蔬菜,0.556,15.6
蔬菜,0.246,9.6
水果,1.03,31.8
咖啡,1,22.3
五谷杂粮,1,7.9
盐/糖,1,5.7
凉拌熟食,0.658,20
蔬菜,0.789,2.58
蔬菜,0.232,9.6
五谷杂粮,1,33.9
洗衣用品,1,6.5
酱菜类,1,9.5
蜜饯,0.376,16.8
炒货,1,4.3
纸制品,1,13.9
糖果,1,3.9
蔬菜,0.434,12
常温肉制品,4,1.3
袋装速食面组,1,12
料理切具,1,6
酱菜类,1,1
蛋类,1.068,19.2
糕点,0.27,25
蔬菜,0.376,6.56
咖啡,1,23.3
蔬菜,1.104,1.96
水果,0.844,11.98
常温乳品,1,76
盐/糖,1,6.8
凉拌熟食,0.976,20
调味料,1,4.7
炒货,1,4.3
蔬菜,0.176,9
糕点,0.194,19.6
蔬菜,0.45,20
饼干,1,4.9
炒货,1,3.9
水果,0.8,31.8
蜜饯,1,7.5
蔬菜,0.202,7.96
蜜饯,0.438,16.8
水果,0.373,15
蔬菜,0.808,3.96
蜜饯,1,8.3
水果,0.672,11.98
水果,0.734,15.9
水果,1.116,11.98
蔬菜,0.244,3.96
